# 
# runname = 'GJ1214'; g = 1.0650e+03; mgas = 8.3027e-24; rho_int = 2.8000e+00; an = 1.0000e-07; mn0 = 1.1729e-20; f_stick = 1.0000e+00; T_star = 3.1100e+03; cs_com = 8.0000e-15; cs_mol = 2.0000e-15; Pref = 1.0000e+06; R_star = 1.5040e+10; Rp = 1.7516e+09; rp = 2.2290e+11; gibbsfile = '/home/helong/ARCiS/code/tables/gibbs_test.txt'; rootdir = '/home/helong/ARCiS/code'; 
# 2Na + 2HCl -> 2NaCl(s) + H2; 2K + 2HCl -> 2KCl(s) + H2; Zn + H2S -> ZnS(s) + H2; 2Na + H2S -> Na2S(s) + H2; 
#cols::logP T(K) rhop(gcm-3) ap(cm) Sn NaCl(s) KCl(s) ZnS(s) Na2S(s) Na HCl K Zn H2S nuclei
  9.1446e+00  6.9016e+02  2.0234e+00  5.4156e-05 6.4399e-161  1.9598e-10  1.8057e-05  4.6419e-05  2.6360e-04  2.2603e-10  1.1744e-14  2.7955e-05  4.3254e-11  7.6148e-03  2.8584e-12
  9.1653e+00  6.9198e+02  2.0234e+00  5.4868e-05 4.6919e-162  2.0342e-10  1.8090e-05  4.6505e-05  2.6409e-04  2.5103e-10  1.3065e-14  2.7955e-05  5.0049e-11  7.6148e-03  2.7537e-12
  9.1860e+00  6.9380e+02  2.0234e+00  5.5590e-05 3.3821e-163  2.1148e-10  1.8124e-05  4.6591e-05  2.6458e-04  2.7859e-10  1.4557e-14  2.7955e-05  5.7858e-11  7.6148e-03  2.6526e-12
  9.2066e+00  6.9562e+02  2.0234e+00  5.6323e-05 2.4120e-164  2.2021e-10  1.8157e-05  4.6677e-05  2.6506e-04  3.0897e-10  1.6244e-14  2.7955e-05  6.6821e-11  7.6148e-03  2.5550e-12
  9.2273e+00  6.9744e+02  2.0234e+00  5.7068e-05 1.7019e-165  2.2966e-10  1.8190e-05  4.6762e-05  2.6555e-04  3.4239e-10  1.8154e-14  2.7955e-05  7.7097e-11  7.6148e-03  2.4608e-12
  9.2480e+00  6.9926e+02  2.0234e+00  5.7824e-05 1.1880e-166  2.3990e-10  1.8223e-05  4.6847e-05  2.6603e-04  3.7915e-10  2.0315e-14  2.7955e-05  8.8862e-11  7.6148e-03  2.3699e-12
  9.2687e+00  7.0107e+02  2.0234e+00  5.8592e-05 8.2055e-168  2.5099e-10  1.8256e-05  4.6932e-05  2.6652e-04  4.1932e-10  2.2759e-14  2.7955e-05  1.0222e-10  7.6148e-03  2.2821e-12
  9.2894e+00  7.0288e+02  2.0234e+00  5.9371e-05 5.6070e-169  2.6299e-10  1.8289e-05  4.7017e-05  2.6700e-04  4.6324e-10  2.5523e-14  2.7955e-05  1.1738e-10  7.6148e-03  2.1973e-12
  9.3101e+00  7.0469e+02  2.0234e+00  6.0163e-05 3.7907e-170  2.7599e-10  1.8322e-05  4.7102e-05  2.6748e-04  5.1133e-10  2.8653e-14  2.7955e-05  1.3465e-10  7.6148e-03  2.1155e-12
  9.3307e+00  7.0650e+02  2.0234e+00  6.0967e-05 2.5356e-171  2.9007e-10  1.8355e-05  4.7187e-05  2.6796e-04  5.6394e-10  3.2197e-14  2.7955e-05  1.5428e-10  7.6148e-03  2.0366e-12
  9.3514e+00  7.0830e+02  2.0234e+00  6.1783e-05 1.6780e-172  3.0529e-10  1.8388e-05  4.7271e-05  2.6844e-04  6.2143e-10  3.6212e-14  2.7955e-05  1.7657e-10  7.6148e-03  1.9604e-12
  9.3721e+00  7.1010e+02  2.0234e+00  6.2613e-05 1.0986e-173  3.2177e-10  1.8421e-05  4.7356e-05  2.6892e-04  6.8418e-10  4.0757e-14  2.7955e-05  2.0186e-10  7.6148e-03  1.8869e-12
  9.3928e+00  7.1189e+02  2.0234e+00  6.3455e-05 7.1169e-175  3.3958e-10  1.8454e-05  4.7440e-05  2.6940e-04  7.5260e-10  4.5902e-14  2.7955e-05  2.3049e-10  7.6148e-03  1.8160e-12
  9.4135e+00  7.1368e+02  2.0234e+00  6.4310e-05 4.5613e-176  3.5884e-10  1.8486e-05  4.7524e-05  2.6987e-04  8.2711e-10  5.1723e-14  2.7955e-05  2.6287e-10  7.6148e-03  1.7476e-12
  9.4341e+00  7.1546e+02  2.0234e+00  6.5179e-05 2.8923e-177  3.7966e-10  1.8519e-05  4.7608e-05  2.7035e-04  9.0815e-10  5.8305e-14  2.7955e-05  2.9943e-10  7.6148e-03  1.6816e-12
  9.4548e+00  7.1724e+02  2.0234e+00  6.6061e-05 1.8145e-178  4.0214e-10  1.8552e-05  4.7691e-05  2.7083e-04  9.9619e-10  6.5743e-14  2.7955e-05  3.4065e-10  7.6148e-03  1.6180e-12
  9.4755e+00  7.1900e+02  2.0234e+00  6.6957e-05 1.1263e-179  4.2641e-10  1.8584e-05  4.7775e-05  2.7130e-04  1.0917e-09  7.4142e-14  2.7955e-05  3.8705e-10  7.6148e-03  1.5566e-12
  9.4962e+00  7.2077e+02  2.0234e+00  6.7867e-05 6.9165e-181  4.5259e-10  1.8616e-05  4.7858e-05  2.7177e-04  1.1952e-09  8.3619e-14  2.7955e-05  4.3920e-10  7.6148e-03  1.4974e-12
  9.5169e+00  7.2252e+02  2.0234e+00  6.8792e-05 4.2024e-182  4.8081e-10  1.8649e-05  4.7941e-05  2.7225e-04  1.3073e-09  9.4302e-14  2.7955e-05  4.9773e-10  7.6148e-03  1.4403e-12
  9.5376e+00  7.2427e+02  2.0234e+00  6.9731e-05 2.5262e-183  5.1123e-10  1.8681e-05  4.8025e-05  2.7272e-04  1.4284e-09  1.0633e-13  2.7955e-05  5.6330e-10  7.6148e-03  1.3853e-12
  9.5582e+00  7.2601e+02  2.0234e+00  7.0685e-05 1.5024e-184  5.4397e-10  1.8713e-05  4.8107e-05  2.7319e-04  1.5591e-09  1.1987e-13  2.7955e-05  6.3666e-10  7.6148e-03  1.3323e-12
  9.5789e+00  7.2774e+02  2.0234e+00  7.1654e-05 8.8408e-186  5.7921e-10  1.8746e-05  4.8190e-05  2.7366e-04  1.7001e-09  1.3507e-13  2.7955e-05  7.1859e-10  7.6148e-03  1.2812e-12
  9.5996e+00  7.2947e+02  2.0234e+00  7.2639e-05 5.1469e-187  6.1708e-10  1.8778e-05  4.8273e-05  2.7413e-04  1.8518e-09  1.5214e-13  2.7955e-05  8.0994e-10  7.6148e-03  1.2319e-12
  9.6203e+00  7.3118e+02  2.0234e+00  7.3639e-05 2.9646e-188  6.5776e-10  1.8810e-05  4.8355e-05  2.7460e-04  2.0149e-09  1.7127e-13  2.7955e-05  9.1163e-10  7.6148e-03  1.1844e-12
  9.6410e+00  7.3289e+02  2.0234e+00  7.4655e-05 1.6895e-189  7.0141e-10  1.8842e-05  4.8438e-05  2.7507e-04  2.1901e-09  1.9268e-13  2.7955e-05  1.0246e-09  7.6148e-03  1.1386e-12
  9.6617e+00  7.3458e+02  2.0234e+00  7.5687e-05 9.5259e-191  7.4821e-10  1.8874e-05  4.8520e-05  2.7553e-04  2.3780e-09  2.1661e-13  2.7955e-05  1.1500e-09  7.6148e-03  1.0945e-12
  9.6823e+00  7.3626e+02  2.0234e+00  7.6736e-05 5.3140e-192  7.9834e-10  1.8906e-05  4.8602e-05  2.7600e-04  2.5791e-09  2.4331e-13  2.7955e-05  1.2888e-09  7.6148e-03  1.0520e-12
  9.7030e+00  7.3794e+02  2.0234e+00  7.7801e-05 2.9329e-193  8.5198e-10  1.8938e-05  4.8683e-05  2.7647e-04  2.7941e-09  2.7307e-13  2.7955e-05  1.4423e-09  7.6148e-03  1.0111e-12
  9.7237e+00  7.3960e+02  2.0234e+00  7.8884e-05 1.6015e-194  9.0931e-10  1.8969e-05  4.8765e-05  2.7693e-04  3.0238e-09  3.0618e-13  2.7955e-05  1.6118e-09  7.6148e-03  9.7167e-13
  9.7444e+00  7.4125e+02  2.0234e+00  7.9984e-05 8.6526e-196  9.7053e-10  1.9001e-05  4.8846e-05  2.7739e-04  3.2686e-09  3.4295e-13  2.7955e-05  1.7984e-09  7.6148e-03  9.3370e-13
  9.7651e+00  7.4289e+02  2.0234e+00  8.1101e-05 4.6251e-197  1.0358e-09  1.9033e-05  4.8928e-05  2.7786e-04  3.5293e-09  3.8373e-13  2.7955e-05  2.0037e-09  7.6148e-03  8.9713e-13
  9.7857e+00  7.4452e+02  2.0234e+00  8.2236e-05 2.4460e-198  1.1054e-09  1.9064e-05  4.9009e-05  2.7832e-04  3.8065e-09  4.2887e-13  2.7955e-05  2.2291e-09  7.6148e-03  8.6191e-13
  9.8064e+00  7.4614e+02  2.0234e+00  8.3390e-05 1.2798e-199  1.1794e-09  1.9096e-05  4.9089e-05  2.7878e-04  4.1008e-09  4.7876e-13  2.7955e-05  2.4761e-09  7.6148e-03  8.2800e-13
  9.8271e+00  7.4774e+02  2.0234e+00  8.4562e-05 1.0000e-200  1.2581e-09  1.9127e-05  4.9170e-05  2.7924e-04  4.4127e-09  5.3379e-13  2.7955e-05  2.7463e-09  7.6148e-03  7.9535e-13
  9.8478e+00  7.4933e+02  2.0234e+00  8.5753e-05 1.0000e-200  1.3416e-09  1.9159e-05  4.9251e-05  2.7970e-04  4.7430e-09  5.9439e-13  2.7955e-05  3.0414e-09  7.6148e-03  7.6393e-13
  9.8685e+00  7.5091e+02  2.0234e+00  8.6963e-05 1.0000e-200  1.4301e-09  1.9190e-05  4.9331e-05  2.8016e-04  5.0921e-09  6.6099e-13  2.7956e-05  3.3631e-09  7.6148e-03  7.3368e-13
  9.8892e+00  7.5247e+02  2.0234e+00  8.8193e-05 1.0000e-200  1.5239e-09  1.9221e-05  4.9411e-05  2.8061e-04  5.4606e-09  7.3406e-13  2.7956e-05  3.7131e-09  7.6148e-03  7.0456e-13
  9.9098e+00  7.5402e+02  2.0234e+00  8.9442e-05 1.0000e-200  1.6231e-09  1.9252e-05  4.9491e-05  2.8107e-04  5.8491e-09  8.1407e-13  2.7956e-05  4.0933e-09  7.6148e-03  6.7654e-13
  9.9305e+00  7.5556e+02  2.0234e+00  9.0712e-05 1.0000e-200  1.7278e-09  1.9283e-05  4.9571e-05  2.8152e-04  6.2579e-09  9.0153e-13  2.7956e-05  4.5055e-09  7.6148e-03  6.4958e-13
  9.9512e+00  7.5708e+02  2.0234e+00  9.2002e-05 1.0000e-200  1.8383e-09  1.9314e-05  4.9650e-05  2.8198e-04  6.6875e-09  9.9694e-13  2.7956e-05  4.9517e-09  7.6148e-03  6.2364e-13
  9.9719e+00  7.5859e+02  2.0233e+00  9.3313e-05 1.0000e-200  1.9547e-09  1.9345e-05  4.9729e-05  2.8243e-04  7.1385e-09  1.1008e-12  2.7956e-05  5.4338e-09  7.6148e-03  5.9868e-13
  9.9926e+00  7.6009e+02  2.0233e+00  9.4645e-05 1.0000e-200  2.0771e-09  1.9376e-05  4.9809e-05  2.8289e-04  7.6110e-09  1.2137e-12  2.7956e-05  5.9537e-09  7.6148e-03  5.7467e-13
  1.0013e+01  7.6157e+02  2.0233e+00  9.5999e-05 1.0000e-200  2.2058e-09  1.9407e-05  4.9887e-05  2.8334e-04  8.1056e-09  1.3362e-12  2.7956e-05  6.5135e-09  7.6148e-03  5.5158e-13
  1.0034e+01  7.6303e+02  2.0233e+00  9.7375e-05 1.0000e-200  2.3409e-09  1.9438e-05  4.9966e-05  2.8379e-04  8.6224e-09  1.4687e-12  2.7956e-05  7.1151e-09  7.6148e-03  5.2937e-13
  1.0055e+01  7.6448e+02  2.0233e+00  9.8773e-05 1.0000e-200  2.4824e-09  1.9469e-05  5.0045e-05  2.8424e-04  9.1617e-09  1.6120e-12  2.7956e-05  7.7606e-09  7.6148e-03  5.0801e-13
  1.0075e+01  7.6592e+02  2.0233e+00  1.0019e-04 1.0000e-200  2.6305e-09  1.9499e-05  5.0123e-05  2.8469e-04  9.7237e-09  1.7665e-12  2.7956e-05  8.4521e-09  7.6148e-03  4.8748e-13
  1.0096e+01  7.6734e+02  2.0233e+00  1.0164e-04 1.0000e-200  2.7853e-09  1.9530e-05  5.0201e-05  2.8513e-04  1.0309e-08  1.9328e-12  2.7956e-05  9.1914e-09  7.6148e-03  4.6773e-13
  1.0117e+01  7.6875e+02  2.0233e+00  1.0310e-04 1.0000e-200  2.9470e-09  1.9560e-05  5.0278e-05  2.8558e-04  1.0917e-08  2.1116e-12  2.7957e-05  9.9807e-09  7.6148e-03  4.4875e-13
  1.0137e+01  7.7014e+02  2.0233e+00  1.0460e-04 1.0000e-200  3.1155e-09  1.9591e-05  5.0356e-05  2.8603e-04  1.1548e-08  2.3033e-12  2.7957e-05  1.0822e-08  7.6148e-03  4.3050e-13
  1.0158e+01  7.7151e+02  2.0233e+00  1.0611e-04 1.0000e-200  3.2911e-09  1.9621e-05  5.0433e-05  2.8647e-04  1.2202e-08  2.5085e-12  2.7957e-05  1.1717e-08  7.6148e-03  4.1296e-13
  1.0179e+01  7.7287e+02  2.0233e+00  1.0765e-04 1.0000e-200  3.4736e-09  1.9651e-05  5.0510e-05  2.8692e-04  1.2879e-08  2.7278e-12  2.7957e-05  1.2668e-08  7.6148e-03  3.9610e-13
  1.0199e+01  7.7422e+02  2.0233e+00  1.0922e-04 1.0000e-200  3.6633e-09  1.9682e-05  5.0587e-05  2.8736e-04  1.3579e-08  2.9618e-12  2.7957e-05  1.3677e-08  7.6148e-03  3.7991e-13
  1.0220e+01  7.7555e+02  2.0233e+00  1.1081e-04 1.0000e-200  3.8601e-09  1.9712e-05  5.0663e-05  2.8780e-04  1.4303e-08  3.2109e-12  2.7957e-05  1.4746e-08  7.6148e-03  3.6434e-13
  1.0241e+01  7.7687e+02  2.0233e+00  1.1242e-04 1.0000e-200  4.0641e-09  1.9742e-05  5.0740e-05  2.8824e-04  1.5049e-08  3.4758e-12  2.7957e-05  1.5876e-08  7.6148e-03  3.4939e-13
  1.0261e+01  7.7817e+02  2.0233e+00  1.1406e-04 1.0000e-200  4.2753e-09  1.9772e-05  5.0816e-05  2.8868e-04  1.5818e-08  3.7570e-12  2.7957e-05  1.7070e-08  7.6148e-03  3.3502e-13
  1.0282e+01  7.7946e+02  2.0233e+00  1.1573e-04 1.0000e-200  4.4938e-09  1.9802e-05  5.0891e-05  2.8912e-04  1.6609e-08  4.0550e-12  2.7958e-05  1.8329e-08  7.6148e-03  3.2122e-13
  1.0303e+01  7.8074e+02  2.0233e+00  1.1743e-04 1.0000e-200  4.7195e-09  1.9832e-05  5.0967e-05  2.8956e-04  1.7423e-08  4.3704e-12  2.7958e-05  1.9655e-08  7.6148e-03  3.0796e-13
  1.0323e+01  7.8200e+02  2.0233e+00  1.1915e-04 1.0000e-200  4.9524e-09  1.9861e-05  5.1042e-05  2.9000e-04  1.8259e-08  4.7036e-12  2.7958e-05  2.1051e-08  7.6148e-03  2.9523e-13
  1.0344e+01  7.8325e+02  2.0233e+00  1.2091e-04 1.0000e-200  5.1927e-09  1.9891e-05  5.1117e-05  2.9044e-04  1.9118e-08  5.0551e-12  2.7958e-05  2.2517e-08  7.6148e-03  2.8301e-13
  1.0365e+01  7.8448e+02  2.0233e+00  1.2269e-04 1.0000e-200  5.4403e-09  1.9921e-05  5.1191e-05  2.9087e-04  1.9998e-08  5.4256e-12  2.7958e-05  2.4057e-08  7.6148e-03  2.7127e-13
  1.0386e+01  7.8570e+02  2.0233e+00  1.2450e-04 1.0000e-200  5.6951e-09  1.9950e-05  5.1266e-05  2.9131e-04  2.0900e-08  5.8154e-12  2.7958e-05  2.5671e-08  7.6148e-03  2.5999e-13
  1.0406e+01  7.8691e+02  2.0233e+00  1.2634e-04 1.0000e-200  5.9573e-09  1.9980e-05  5.1340e-05  2.9174e-04  2.1823e-08  6.2252e-12  2.7958e-05  2.7361e-08  7.6148e-03  2.4917e-13
  1.0427e+01  7.8811e+02  2.0233e+00  1.2821e-04 1.0000e-200  6.2269e-09  2.0009e-05  5.1414e-05  2.9217e-04  2.2768e-08  6.6554e-12  2.7959e-05  2.9130e-08  7.6148e-03  2.3878e-13
  1.0448e+01  7.8929e+02  2.0233e+00  1.3011e-04 1.0000e-200  6.5039e-09  2.0038e-05  5.1487e-05  2.9260e-04  2.3735e-08  7.1067e-12  2.7959e-05  3.0980e-08  7.6148e-03  2.2881e-13
  1.0468e+01  7.9046e+02  2.0233e+00  1.3204e-04 1.0000e-200  6.7883e-09  2.0068e-05  5.1560e-05  2.9303e-04  2.4723e-08  7.5796e-12  2.7959e-05  3.2913e-08  7.6148e-03  2.1924e-13
  1.0489e+01  7.9162e+02  2.0232e+00  1.3400e-04 1.0000e-200  7.0802e-09  2.0097e-05  5.1633e-05  2.9346e-04  2.5732e-08  8.0746e-12  2.7959e-05  3.4932e-08  7.6148e-03  2.1006e-13
  1.0510e+01  7.9277e+02  2.0232e+00  1.3599e-04 1.0000e-200  7.3797e-09  2.0126e-05  5.1706e-05  2.9389e-04  2.6764e-08  8.5926e-12  2.7959e-05  3.7038e-08  7.6148e-03  2.0124e-13
  1.0530e+01  7.9391e+02  2.0232e+00  1.3802e-04 1.0000e-200  7.6868e-09  2.0155e-05  5.1778e-05  2.9432e-04  2.7816e-08  9.1340e-12  2.7960e-05  3.9234e-08  7.6149e-03  1.9278e-13
  1.0551e+01  7.9504e+02  2.0232e+00  1.4008e-04 1.0000e-200  8.0017e-09  2.0184e-05  5.1850e-05  2.9475e-04  2.8891e-08  9.6998e-12  2.7960e-05  4.1524e-08  7.6149e-03  1.8467e-13
  1.0572e+01  7.9617e+02  2.0232e+00  1.4217e-04 1.0000e-200  8.3244e-09  2.0213e-05  5.1922e-05  2.9517e-04  2.9989e-08  1.0291e-11  2.7960e-05  4.3911e-08  7.6149e-03  1.7688e-13
  1.0592e+01  7.9728e+02  2.0232e+00  1.4430e-04 1.0000e-200  8.6551e-09  2.0242e-05  5.1993e-05  2.9560e-04  3.1109e-08  1.0907e-11  2.7960e-05  4.6397e-08  7.6149e-03  1.6941e-13
  1.0613e+01  7.9838e+02  2.0232e+00  1.4647e-04 1.0000e-200  8.9939e-09  2.0270e-05  5.2064e-05  2.9602e-04  3.2253e-08  1.1551e-11  2.7960e-05  4.8988e-08  7.6149e-03  1.6225e-13
  1.0634e+01  7.9948e+02  2.0232e+00  1.4866e-04 1.0000e-200  9.3409e-09  2.0299e-05  5.2135e-05  2.9644e-04  3.3421e-08  1.2223e-11  2.7961e-05  5.1686e-08  7.6149e-03  1.5538e-13
  1.0654e+01  8.0057e+02  2.0232e+00  1.5090e-04 1.0000e-200  9.6962e-09  2.0328e-05  5.2205e-05  2.9686e-04  3.4608e-08  1.2921e-11  2.7961e-05  5.4429e-08  7.6149e-03  1.4879e-13
  1.0675e+01  8.0166e+02  2.0232e+00  1.5317e-04 1.0000e-200  1.0060e-08  2.0356e-05  5.2275e-05  2.9728e-04  3.5814e-08  1.3648e-11  2.7961e-05  5.7220e-08  7.6149e-03  1.4247e-13
  1.0696e+01  8.0274e+02  2.0232e+00  1.5548e-04 1.0000e-200  1.0433e-08  2.0385e-05  5.2345e-05  2.9770e-04  3.7047e-08  1.4406e-11  2.7961e-05  6.0121e-08  7.6149e-03  1.3640e-13
  1.0716e+01  8.0381e+02  2.0231e+00  1.5783e-04 1.0000e-200  1.0816e-08  2.0413e-05  5.2415e-05  2.9812e-04  3.8307e-08  1.5197e-11  2.7962e-05  6.3138e-08  7.6149e-03  1.3059e-13
  1.0737e+01  8.0488e+02  2.0231e+00  1.6021e-04 1.0000e-200  1.1208e-08  2.0441e-05  5.2484e-05  2.9854e-04  3.9597e-08  1.6023e-11  2.7962e-05  6.6276e-08  7.6149e-03  1.2502e-13
  1.0758e+01  8.0595e+02  2.0231e+00  1.6264e-04 1.0000e-200  1.1612e-08  2.0470e-05  5.2553e-05  2.9896e-04  4.0917e-08  1.6886e-11  2.7962e-05  6.9543e-08  7.6149e-03  1.1967e-13
  1.0778e+01  8.0702e+02  2.0231e+00  1.6510e-04 1.0000e-200  1.2027e-08  2.0498e-05  5.2622e-05  2.9937e-04  4.2270e-08  1.7788e-11  2.7962e-05  7.2945e-08  7.6149e-03  1.1455e-13
  1.0799e+01  8.0808e+02  2.0231e+00  1.6761e-04 1.0000e-200  1.2454e-08  2.0526e-05  5.2690e-05  2.9979e-04  4.3658e-08  1.8732e-11  2.7963e-05  7.6491e-08  7.6149e-03  1.0964e-13
  1.0820e+01  8.0914e+02  2.0231e+00  1.7016e-04 1.0000e-200  1.2894e-08  2.0554e-05  5.2758e-05  3.0020e-04  4.5083e-08  1.9720e-11  2.7963e-05  8.0188e-08  7.6149e-03  1.0493e-13
  1.0841e+01  8.1020e+02  2.0231e+00  1.7275e-04 1.0000e-200  1.3347e-08  2.0582e-05  5.2825e-05  3.0062e-04  4.6547e-08  2.0755e-11  2.7963e-05  8.4048e-08  7.6149e-03  1.0042e-13
  1.0861e+01  8.1127e+02  2.0230e+00  1.7538e-04 1.0000e-200  1.3815e-08  2.0610e-05  5.2892e-05  3.0103e-04  4.8053e-08  2.1842e-11  2.7964e-05  8.8080e-08  7.6149e-03  9.6096e-14
  1.0882e+01  8.1233e+02  2.0230e+00  1.7806e-04 1.0000e-200  1.4298e-08  2.0637e-05  5.2958e-05  3.0144e-04  4.9604e-08  2.2982e-11  2.7964e-05  9.2297e-08  7.6149e-03  9.1951e-14
  1.0903e+01  8.1339e+02  2.0230e+00  1.8078e-04 1.0000e-200  1.4798e-08  2.0665e-05  5.3025e-05  3.0185e-04  5.1203e-08  2.4180e-11  2.7964e-05  9.6710e-08  7.6149e-03  8.7978e-14
  1.0923e+01  8.1446e+02  2.0230e+00  1.8355e-04 1.0000e-200  1.5315e-08  2.0693e-05  5.3090e-05  3.0226e-04  5.2854e-08  2.5442e-11  2.7965e-05  1.0133e-07  7.6149e-03  8.4171e-14
  1.0944e+01  8.1554e+02  2.0230e+00  1.8636e-04 1.0000e-200  1.5851e-08  2.0720e-05  5.3155e-05  3.0267e-04  5.4560e-08  2.6770e-11  2.7965e-05  1.0618e-07  7.6149e-03  8.0523e-14
  1.0965e+01  8.1661e+02  2.0230e+00  1.8923e-04 1.0000e-200  1.6407e-08  2.0748e-05  5.3220e-05  3.0308e-04  5.6326e-08  2.8172e-11  2.7965e-05  1.1127e-07  7.6149e-03  7.7028e-14
  1.0985e+01  8.1769e+02  2.0229e+00  1.9214e-04 1.0000e-200  1.6984e-08  2.0775e-05  5.3284e-05  3.0349e-04  5.8155e-08  2.9652e-11  2.7966e-05  1.1663e-07  7.6149e-03  7.3678e-14
  1.1006e+01  8.1878e+02  2.0229e+00  1.9510e-04 1.0000e-200  1.7585e-08  2.0803e-05  5.3348e-05  3.0389e-04  6.0053e-08  3.1217e-11  2.7966e-05  1.2226e-07  7.6149e-03  7.0469e-14
  1.1027e+01  8.1988e+02  2.0229e+00  1.9811e-04 1.0000e-200  1.8210e-08  2.0830e-05  5.3411e-05  3.0430e-04  6.2023e-08  3.2874e-11  2.7966e-05  1.2819e-07  7.6149e-03  6.7394e-14
  1.1047e+01  8.2098e+02  2.0229e+00  2.0117e-04 1.0000e-200  1.8861e-08  2.0857e-05  5.3474e-05  3.0471e-04  6.4073e-08  3.4631e-11  2.7967e-05  1.3445e-07  7.6149e-03  6.4449e-14
  1.1068e+01  8.2209e+02  2.0229e+00  2.0428e-04 1.0000e-200  1.9541e-08  2.0884e-05  5.3535e-05  3.0511e-04  6.6207e-08  3.6497e-11  2.7967e-05  1.4106e-07  7.6149e-03  6.1627e-14
  1.1089e+01  8.2321e+02  2.0228e+00  2.0745e-04 1.0000e-200  2.0251e-08  2.0911e-05  5.3597e-05  3.0551e-04  6.8432e-08  3.8479e-11  2.7968e-05  1.4804e-07  7.6149e-03  5.8923e-14
  1.1109e+01  8.2433e+02  2.0228e+00  2.1067e-04 1.0000e-200  2.0994e-08  2.0938e-05  5.3657e-05  3.0592e-04  7.0753e-08  4.0590e-11  2.7968e-05  1.5543e-07  7.6149e-03  5.6334e-14
  1.1130e+01  8.2547e+02  2.0228e+00  2.1395e-04 1.0000e-200  2.1771e-08  2.0965e-05  5.3717e-05  3.0632e-04  7.3179e-08  4.2840e-11  2.7969e-05  1.6327e-07  7.6150e-03  5.3853e-14
  1.1151e+01  8.2662e+02  2.0227e+00  2.1729e-04 1.0000e-200  2.2586e-08  2.0992e-05  5.3776e-05  3.0672e-04  7.5718e-08  4.5241e-11  2.7969e-05  1.7158e-07  7.6150e-03  5.1477e-14
  1.1171e+01  8.2778e+02  2.0227e+00  2.2068e-04 1.0000e-200  2.3441e-08  2.1019e-05  5.3834e-05  3.0712e-04  7.8376e-08  4.7807e-11  2.7970e-05  1.8041e-07  7.6150e-03  4.9201e-14
  1.1192e+01  8.2896e+02  2.0227e+00  2.2414e-04 1.0000e-200  2.4339e-08  2.1046e-05  5.3891e-05  3.0752e-04  8.1162e-08  5.0553e-11  2.7970e-05  1.8979e-07  7.6150e-03  4.7022e-14
  1.1213e+01  8.3015e+02  2.0226e+00  2.2765e-04 1.0000e-200  2.5284e-08  2.1072e-05  5.3947e-05  3.0792e-04  8.4087e-08  5.3495e-11  2.7971e-05  1.9978e-07  7.6150e-03  4.4934e-14
  1.1234e+01  8.3135e+02  2.0226e+00  2.3123e-04 1.0000e-200  2.6277e-08  2.1099e-05  5.4002e-05  3.0832e-04  8.7160e-08  5.6652e-11  2.7972e-05  2.1042e-07  7.6150e-03  4.2935e-14
  1.1254e+01  8.3256e+02  2.0226e+00  2.3488e-04 1.0000e-200  2.7324e-08  2.1125e-05  5.4056e-05  3.0872e-04  9.0392e-08  6.0043e-11  2.7972e-05  2.2177e-07  7.6150e-03  4.1020e-14
  1.1275e+01  8.3379e+02  2.0225e+00  2.3858e-04 1.0000e-200  2.8429e-08  2.1151e-05  5.4109e-05  3.0912e-04  9.3794e-08  6.3689e-11  2.7973e-05  2.3390e-07  7.6150e-03  3.9186e-14
  1.1296e+01  8.3504e+02  2.0225e+00  2.4236e-04 1.0000e-200  2.9594e-08  2.1178e-05  5.4161e-05  3.0952e-04  9.7378e-08  6.7616e-11  2.7974e-05  2.4686e-07  7.6150e-03  3.7430e-14
  1.1316e+01  8.3630e+02  2.0224e+00  2.4621e-04 1.0000e-200  3.0825e-08  2.1204e-05  5.4211e-05  3.0992e-04  1.0116e-07  7.1850e-11  2.7975e-05  2.6072e-07  7.6150e-03  3.5749e-14
  1.1337e+01  8.3758e+02  2.0224e+00  2.5012e-04 1.0000e-200  3.2127e-08  2.1230e-05  5.4260e-05  3.1032e-04  1.0515e-07  7.6420e-11  2.7975e-05  2.7557e-07  7.6150e-03  3.4139e-14
  1.1358e+01  8.3888e+02  2.0223e+00  2.5411e-04 1.0000e-200  3.3504e-08  2.1256e-05  5.4307e-05  3.1071e-04  1.0936e-07  8.1359e-11  2.7976e-05  2.9149e-07  7.6151e-03  3.2597e-14
  1.1378e+01  8.4019e+02  2.0222e+00  2.5817e-04 1.0000e-200  3.4963e-08  2.1282e-05  5.4352e-05  3.1111e-04  1.1382e-07  8.6703e-11  2.7977e-05  3.0858e-07  7.6151e-03  3.1121e-14
  1.1399e+01  8.4153e+02  2.0222e+00  2.6231e-04 1.0000e-200  3.6510e-08  2.1308e-05  5.4396e-05  3.1151e-04  1.1854e-07  9.2492e-11  2.7978e-05  3.2693e-07  7.6151e-03  2.9707e-14
  1.1420e+01  8.4288e+02  2.0221e+00  2.6653e-04 1.0000e-200  3.8150e-08  2.1334e-05  5.4437e-05  3.1190e-04  1.2353e-07  9.8770e-11  2.7979e-05  3.4666e-07  7.6151e-03  2.8354e-14
  1.1440e+01  8.4425e+02  2.0220e+00  2.7083e-04 1.0000e-200  3.9892e-08  2.1359e-05  5.4477e-05  3.1230e-04  1.2882e-07  1.0559e-10  2.7980e-05  3.6789e-07  7.6151e-03  2.7059e-14
