# 
# runname = 'GJ1214best'; g = 1.0650e+03; mgas = 8.3027e-24; rho_int = 2.8000e+00; an = 5.0000e-08; mn0 = 1.4661e-21; f_stick = 1.0000e+00; T_star = 3.1100e+03; cs_com = 8.0000e-15; cs_mol = 2.0000e-15; Pref = 1.0000e+06; R_star = 1.5040e+10; Rp = 1.7516e+09; rp = 2.2290e+11; gibbsfile = '/home/helong/ARCiS/code/tables/gibbs_test.txt'; rootdir = '/home/helong/ARCiS/code'; 
# 2Na + 2HCl -> 2NaCl(s) + H2; 2K + 2HCl -> 2KCl(s) + H2; Zn + H2S -> ZnS(s) + H2; 2Na + H2S -> Na2S(s) + H2; 
#cols::logP T(K) rhop(gcm-3) ap(cm) Sn NaCl(s) KCl(s) ZnS(s) Na2S(s) Na HCl K Zn H2S nuclei
  1.5086e+00  5.0431e+02  1.9615e+00  2.3586e-04  1.2805e-62  1.0844e-06  7.5574e-07  3.7487e-07  5.6838e-06  1.7083e-15  6.9873e-09  2.1459e-19  3.6770e-19  7.6026e-03  1.0742e-16
  1.5296e+00  5.0431e+02  1.9615e+00  2.3586e-04  4.9341e-62  1.1951e-06  8.3291e-07  4.1315e-07  6.2642e-06  1.7077e-15  6.9873e-09  2.1457e-19  3.6769e-19  7.6026e-03  1.1839e-16
  1.5505e+00  5.0431e+02  1.9615e+00  2.3586e-04  1.8805e-61  1.3146e-06  9.1621e-07  4.5447e-07  6.8907e-06  1.7071e-15  6.9873e-09  2.1454e-19  3.6768e-19  7.6026e-03  1.3022e-16
  1.5715e+00  5.0432e+02  1.9615e+00  2.3586e-04  7.0890e-61  1.4434e-06  1.0059e-06  4.9898e-07  7.5655e-06  1.7064e-15  6.9873e-09  2.1451e-19  3.6767e-19  7.6026e-03  1.4298e-16
  1.5924e+00  5.0432e+02  1.9615e+00  2.3586e-04  2.6432e-60  1.5818e-06  1.1024e-06  5.4683e-07  8.2911e-06  1.7057e-15  6.9873e-09  2.1447e-19  3.6765e-19  7.6026e-03  1.5669e-16
  1.6134e+00  5.0433e+02  1.9615e+00  2.3586e-04  9.7476e-60  1.7304e-06  1.2059e-06  5.9819e-07  9.0698e-06  1.7048e-15  6.9873e-09  2.1443e-19  3.6764e-19  7.6026e-03  1.7141e-16
  1.6343e+00  5.0433e+02  1.9615e+00  2.3586e-04  3.5555e-59  1.8895e-06  1.3169e-06  6.5321e-07  9.9039e-06  1.7040e-15  6.9873e-09  2.1439e-19  3.6763e-19  7.6026e-03  1.8717e-16
  1.6553e+00  5.0434e+02  1.9615e+00  2.3586e-04  1.2828e-58  2.0597e-06  1.4355e-06  7.1204e-07  1.0796e-05  1.7030e-15  6.9873e-09  2.1435e-19  3.6761e-19  7.6026e-03  2.0403e-16
  1.6762e+00  5.0434e+02  1.9615e+00  2.3586e-04  4.5774e-58  2.2414e-06  1.5621e-06  7.7484e-07  1.1748e-05  1.7020e-15  6.9873e-09  2.1429e-19  3.6759e-19  7.6026e-03  2.2202e-16
  1.6972e+00  5.0435e+02  1.9615e+00  2.3586e-04  1.6156e-57  2.4349e-06  1.6970e-06  8.4176e-07  1.2763e-05  1.7009e-15  6.9873e-09  2.1424e-19  3.6757e-19  7.6026e-03  2.4120e-16
  1.7181e+00  5.0435e+02  1.9615e+00  2.3586e-04  5.6398e-57  2.6409e-06  1.8405e-06  9.1296e-07  1.3842e-05  1.6996e-15  6.9873e-09  2.1418e-19  3.6755e-19  7.6026e-03  2.6160e-16
  1.7391e+00  5.0436e+02  1.9615e+00  2.3586e-04  1.9473e-56  2.8596e-06  1.9930e-06  9.8858e-07  1.4989e-05  1.6983e-15  6.9873e-09  2.1411e-19  3.6752e-19  7.6026e-03  2.8327e-16
  1.7600e+00  5.0436e+02  1.9615e+00  2.3586e-04  6.6503e-56  3.0916e-06  2.1546e-06  1.0688e-06  1.6205e-05  1.6969e-15  6.9873e-09  2.1404e-19  3.6750e-19  7.6026e-03  3.0625e-16
  1.7810e+00  5.0437e+02  1.9615e+00  2.3586e-04  2.2464e-55  3.3372e-06  2.3258e-06  1.1537e-06  1.7492e-05  1.6954e-15  6.9873e-09  2.1396e-19  3.6747e-19  7.6026e-03  3.3058e-16
  1.8019e+00  5.0438e+02  1.9615e+00  2.3586e-04  7.5051e-55  3.5968e-06  2.5067e-06  1.2434e-06  1.8853e-05  1.6938e-15  6.9873e-09  2.1388e-19  3.6744e-19  7.6026e-03  3.5629e-16
  1.8229e+00  5.0438e+02  1.9615e+00  2.3586e-04  2.4801e-54  3.8707e-06  2.6976e-06  1.3381e-06  2.0289e-05  1.6921e-15  6.9873e-09  2.1379e-19  3.6740e-19  7.6026e-03  3.8343e-16
  1.8438e+00  5.0439e+02  1.9615e+00  2.3586e-04  8.1060e-54  4.1595e-06  2.8989e-06  1.4379e-06  2.1802e-05  1.6902e-15  6.9873e-09  2.1369e-19  3.6737e-19  7.6026e-03  4.1204e-16
  1.8648e+00  5.0439e+02  1.9615e+00  2.3586e-04  2.6205e-53  4.4633e-06  3.1106e-06  1.5430e-06  2.3395e-05  1.6883e-15  6.9873e-09  2.1359e-19  3.6733e-19  7.6026e-03  4.4214e-16
  1.8858e+00  5.0440e+02  1.9615e+00  2.3586e-04  8.3789e-53  4.7826e-06  3.3332e-06  1.6534e-06  2.5068e-05  1.6861e-15  6.9873e-09  2.1347e-19  3.6728e-19  7.6026e-03  4.7377e-16
  1.9067e+00  5.0441e+02  1.9615e+00  2.3586e-04  2.6499e-52  5.1177e-06  3.5667e-06  1.7692e-06  2.6825e-05  1.6839e-15  6.9873e-09  2.1335e-19  3.6724e-19  7.6026e-03  5.0696e-16
  1.9277e+00  5.0441e+02  1.9615e+00  2.3586e-04  8.2890e-52  5.4688e-06  3.8114e-06  1.8906e-06  2.8665e-05  1.6815e-15  6.9873e-09  2.1322e-19  3.6719e-19  7.6026e-03  5.4174e-16
  1.9486e+00  5.0442e+02  1.9615e+00  2.3586e-04  2.5645e-51  5.8362e-06  4.0674e-06  2.0176e-06  3.0591e-05  1.6790e-15  6.9873e-09  2.1308e-19  3.6713e-19  7.6026e-03  5.7814e-16
  1.9696e+00  5.0443e+02  1.9615e+00  2.3586e-04  7.8478e-51  6.2202e-06  4.3351e-06  2.1503e-06  3.2603e-05  1.6763e-15  6.9873e-09  2.1293e-19  3.6707e-19  7.6026e-03  6.1618e-16
  1.9905e+00  5.0443e+02  1.9615e+00  2.3586e-04  2.3753e-50  6.6210e-06  4.6144e-06  2.2889e-06  3.4704e-05  1.6735e-15  6.9873e-09  2.1277e-19  3.6701e-19  7.6026e-03  6.5588e-16
  2.0115e+00  5.0444e+02  1.9615e+00  2.3586e-04  7.1110e-50  7.0387e-06  4.9055e-06  2.4333e-06  3.6894e-05  1.6705e-15  6.9873e-09  2.1260e-19  3.6694e-19  7.6026e-03  6.9727e-16
  2.0324e+00  5.0445e+02  1.9615e+00  2.3586e-04  2.1056e-49  7.4736e-06  5.2086e-06  2.5836e-06  3.9173e-05  1.6673e-15  6.9873e-09  2.1242e-19  3.6687e-19  7.6026e-03  7.4035e-16
  2.0534e+00  5.0446e+02  1.9615e+00  2.3586e-04  6.1666e-49  7.9258e-06  5.5238e-06  2.7400e-06  4.1543e-05  1.6640e-15  6.9873e-09  2.1223e-19  3.6679e-19  7.6026e-03  7.8516e-16
  2.0743e+00  5.0446e+02  1.9615e+00  2.3586e-04  1.7863e-48  8.3955e-06  5.8511e-06  2.9023e-06  4.4005e-05  1.6605e-15  6.9873e-09  2.1203e-19  3.6671e-19  7.6026e-03  8.3168e-16
  2.0953e+00  5.0447e+02  1.9615e+00  2.3586e-04  5.1180e-48  8.8826e-06  6.1906e-06  3.0707e-06  4.6559e-05  1.6568e-15  6.9873e-09  2.1181e-19  3.6662e-19  7.6026e-03  8.7995e-16
  2.1162e+00  5.0448e+02  1.9615e+00  2.3586e-04  1.4504e-47  9.3874e-06  6.5424e-06  3.2452e-06  4.9204e-05  1.6529e-15  6.9873e-09  2.1158e-19  3.6653e-19  7.6026e-03  9.2996e-16
  2.1372e+00  5.0449e+02  1.9615e+00  2.3586e-04  4.0652e-47  9.9098e-06  6.9064e-06  3.4258e-06  5.1942e-05  1.6488e-15  6.9873e-09  2.1133e-19  3.6643e-19  7.6026e-03  9.8172e-16
