logP MgSiO3(s) Mg2SiO4(s) SiO2(s) MgO(s) FeO(s) FeS(s) Fe2O3(s) Fe(s) TiO2(s) Al2O3(s) Mg SiO H2O Fe H2S TiO Al nuclei
10.564625986565977 1.1878326946339561e-07 1.2475604267663328e-08 8.406293678440804e-07 2.025887546784041e-06 1.6637061026594818e-08 2.073308854802207e-07 1.6215671254082613e-19 0.00015252240386952584 1.2112328219015834e-06 1.3425391522817626e-05 0.0007539385614590315 0.0013189776119381447 0.0009253083297573345 0.0006606104624280308 0.0007998346992008652 6.361394546651652e-09 9.282105207571856e-08 9.779851357634399e-15
10.584981720644135 9.919042996902892e-08 9.92124399972533e-09 7.408397454076013e-07 1.7990258004313522e-06 1.5358127289113552e-08 1.9060410888597444e-07 1.4755899734048209e-19 0.0001406488577684933 1.248635606637359e-06 1.3831762503021706e-05 0.0007541204547088297 0.0013190818751207178 0.0009255019557260024 0.0006774118158931879 0.0007998437413516841 7.642313207212749e-09 1.0656003542353559e-07 9.49644924279618e-15
10.605337454722298 8.289987698891776e-08 7.904906041622077e-09 6.527133410478336e-07 1.5969043484738804e-06 1.4137898043129264e-08 1.7475168798688577e-07 1.3372878330680044e-19 0.00012934344462606112 1.2856824281803564e-06 1.4233844805943794e-05 0.0007542808524238316 0.0013191727105731736 0.0009256758502907843 0.0006931203068003631 0.0007998521636079248 9.168241980648325e-09 1.2214234779443966e-07 9.222335856718728e-15
10.62569318880046 6.942190379907535e-08 6.317514543977484e-09 5.75551145927485e-07 1.4184852272289097e-06 1.2992616035831046e-08 1.5995979777676372e-07 1.208350841832209e-19 0.00011874936542556762 1.3222654412268764e-06 1.4630632132643404e-05 0.0007544213088350747 0.0013192513612981273 0.0009258318349337062 0.0007076355241077144 0.0007998599181976823 1.0971639439699559e-08 1.397090920141189e-07 8.956346726373167e-15
10.646048922878622 5.832170854272601e-08 5.070503709545503e-09 5.085541506662953e-07 1.2624206910300813e-06 1.1934821951941887e-08 1.4636670019224953e-07 1.090010796901379e-19 0.00010897779252127395 1.3582968753858997e-06 1.5021357760175083e-05 0.0007545434793622428 0.0013193190629783456 0.0009259717730790182 0.0007208925921818722 0.0007998669774555848 1.30815437069124e-08 1.593703507419619e-07 8.697544978529975e-15
10.666404656956784 4.9211433506420424e-08 4.091907888057164e-09 4.5080589217383946e-07 1.1270014175528263e-06 1.0972034259623637e-08 1.340476352770056e-07 9.82932379956211e-20 0.00010009396413854559 1.393712427250223e-06 1.5405516049907036e-05 0.0007546491492996562 0.0013193770611449513 0.000926097597052539 0.0007328741185592185 0.0007998733385903452 1.552225774999201e-08 1.812037033622553e-07 8.445212280551892e-15
10.686760391034946 4.174906113897418e-08 3.323660723090093e-09 4.013104657147604e-07 1.0102429740812342e-06 1.0106650362876295e-08 1.230148805294633e-07 8.872172692723636e-20 9.211644436964224e-05 1.4284722798667335e-06 1.578285635346566e-05 0.0007547401781549454 0.0013194265845155775 0.0009262112553012025 0.0007436087595845263 0.000799879022535927 1.8312201009076762e-08 2.0525445667348784e-07 8.198823296667078e-15
10.707116125113108 3.56381648546975e-08 2.719378208700644e-09 3.5904578965019975e-07 9.100153874678865e-07 9.3365979323222e-09 1.132268436608987e-07 8.02487346104531e-20 8.502323968757765e-05 1.4625595928574662e-06 1.6153352582506132e-05 0.0007548184214217521 0.0013194688083733434 0.0009263146425045211 0.0007531632629671439 0.0007998840695051543 2.1463569082525002e-08 2.3153971734643785e-07 7.958011520982815e-15
10.72747185919127 3.0626881700895516e-08 2.2424259563965865e-09 3.230174076866252e-07 8.241799182764074e-07 8.656459835122434e-09 1.0460262093401592e-07 7.28015578258896e-20 7.876217857233242e-05 1.495977080428886e-06 1.651715765877043e-05 0.0007548856519944342 0.0013195048195754331 0.0009264095322817982 0.0007616307811403239 0.0007998885327213162 2.4982720223630267e-08 2.600545613847196e-07 7.722532167546735e-15
10.747827593269431 2.650533907787076e-08 1.8641830838673987e-09 2.9230143970590426e-07 7.507035941839145e-07 8.058732426719294e-09 9.70378036131251e-08 6.628671876053398e-20 7.326244624823254e-05 1.5287426651547537e-06 1.687455377781555e-05 0.0007549434984276903 0.0013195355914880954 0.0009264975268027942 0.0007691186159938836 0.0007998924719771845 2.8871002698394304e-08 2.907783058653657e-07 7.492227234439422e-15
10.768183327347593 2.310158924651453e-08 1.5624901269202742e-09 2.660713726455716e-07 6.877362508430898e-07 7.534946234823834e-09 9.041827148957894e-08 6.060223726182114e-20 6.844481315263314e-05 1.5608851408130856e-06 1.7225907221766022e-05 0.0007549934080197128 0.0013195619720909734 0.0009265800292207633 0.0007757377851527551 0.0007998959482382398 3.312571265400127e-08 3.236795127573701e-07 7.266996088757998e-15
10.788539061425755 2.0276606368645405e-08 1.3202989146583935e-09 2.436091282937477e-07 6.336491434586871e-07 7.076510932086914e-09 8.46303906525673e-08 5.564667884716595e-20 6.422931381963639e-05 1.5924404617265735e-06 1.7571632482385433e-05 0.0007550366339267189 0.0013195846840649602 0.0009266582373071622 0.0007815955143815218 0.0007998990198257732 3.77409609205861e-08 3.5871921490870566e-07 7.0467728659654334e-15
10.808894795503917 1.791901383704995e-08 1.1245388244873542e-09 2.2430414129529546e-07 5.870429793574434e-07 6.675264308235299e-09 7.95674745297953e-08 5.132487253233276e-20 6.0540207317959505e-05 1.6234489159953608e-06 1.7912166822093127e-05 0.0007550742404689994 0.0013196043333692103 0.000926733152588567 0.0007867906760334415 0.000799901740155457 4.2708345219389244e-08 3.9585250224740367e-07 6.831510406072602e-15
10.82925052958208 1.5940072004533246e-08 9.651963163369379e-10 2.0764498654316992e-07 5.467359212265134e-07 6.323773095295628e-09 7.513317387971125e-08 4.75509003318511e-20 5.730866827948197e-05 1.6539531741017864e-06 1.824795411705695e-05 0.0007551071195652164 0.0013196214224846787 0.000926805598546097 0.0007914116013630777 0.0007999041567103076 4.801741515308217e-08 4.350289086232849e-07 6.621169610742868e-15
10.849606263660242 1.4269238487266953e-08 8.34588207102959e-10 1.9320740481436985e-07 5.117409307342059e-07 6.015455797659638e-09 7.124270218288807e-08 4.424916771957248e-20 5.447385638028942e-05 1.6839970655177825e-06 1.8579435882960323e-05 0.0007551360123195385 0.001319636365275001 0.0009268762426173869 0.0007955355337815278 0.000799906310854542 5.365596570788228e-08 4.7619207809012563e-07 6.415712871821941e-15
10.869961997738404 1.2850422366187368e-08 7.267998377595773e-10 1.8064138531373296e-07 4.812391771713729e-07 5.744592709006073e-09 6.782271664181441e-08 4.1354284274968474e-20 5.198296290029581e-05 1.7136248952140797e-06 1.8907047320996958e-05 0.0007551615316494442 0.0013196495014857026 0.0009269456184916951 0.0007992290744138579 0.0007999082381465932 5.961020992283684e-08 5.192790983551739e-07 6.2151003405481805e-15
10.890317731816562 1.1638926887215276e-08 6.372569790329672e-10 1.6965886035150922e-07 4.5455362812427316e-07 5.506272804309664e-09 6.481046926419236e-08 3.8810299633574946e-20 4.979068897257176e-05 1.7428811260893095e-06 1.923121657247422e-05 0.0007551841835693114 0.0013196611098271465 0.0009270141467440219 0.0008025491412598342 0.0007999099689024432 6.58648778534342e-08 5.642197671856847e-07 6.0192880641176145e-15
10.910673465894725 1.0599008503326349e-08 5.624025719556537e-10 1.600227621611754e-07 4.3112496392428877e-07 5.296310965659884e-09 6.21526353799855e-08 3.656965560501127e-20 4.7858460548009724e-05 1.7718102888331992e-06 1.9552365828797822e-05 0.0007552043860051769 0.0013196714192278797 0.0009270821529581042 0.0008055441293850947 0.0007999115288488604 7.240327847028597e-08 6.109359524626108e-07 5.828227285206173e-15
10.931029199972887 9.701955123413338e-09 4.994537659225038e-10 1.5153768717537607e-07 4.1049067637178715e-07 5.111155999846313e-09 5.980406427856864e-08 3.4592070980213027e-20 4.6153565789901424e-05 1.8004570186112767e-06 1.9870913359977373e-05 0.0007552224848045706 0.001319680618225297 0.0009271498831604105 0.0008082550881393703 0.0007999129397735723 7.920735000680277e-08 6.593411315099824e-07 5.641864425127578e-15
10.951384934051049 8.924585495312186e-09 4.4621955059424303e-10 1.4404213551094274e-07 3.922674770738738e-07 4.947800829999841e-09 5.772658476182592e-08 3.284347639863586e-20 4.4648317604729785e-05 1.8288661500798894e-06 2.018727584963141e-05 0.000755238767036682 0.0013196888626530047 0.0009272175167414401 0.0008107168188249809 0.0007999142201247549 8.625771504832544e-08 7.093401474579515e-07 5.460141439439038e-15
10.971740668129211 8.248082132666827e-09 4.009637132343452e-10 1.3740216315890583e-07 3.761367708964537e-07 4.803700457943105e-09 5.5887928074215254e-08 3.129505437488566e-20 4.331929127682894e-05 1.8570828265948955e-06 2.050187065736334e-05 0.0007552534718775819 0.001319696281860118 0.0009272851771926659 0.0008129588505199882 0.0007999153855400474 9.353374986055855e-08 7.60829192229866e-07 5.282996351950528e-15
10.992096402207373 7.657084562530041e-09 3.6230155500626835e-10 1.3150623970559552e-07 3.618327992864678e-07 4.676699864285362e-09 5.4260789644448356e-08 2.992240328636065e-20 4.214665603617712e-05 1.8851525967621007e-06 2.0815117787743246e-05 0.0007552667994400634 0.0013197029837092376 0.0009273529410248076 0.000815006282902287 0.0007999164493010512 1.0101367277573217e-07 8.1369601020458e-07 5.1103638509358815e-15
11.012452136285535 7.138984026526902e-09 3.2912172506483207e-10 1.2626110453496695e-07 3.4913302698747553e-07 4.564972122376363e-09 5.282202894608673e-08 2.8704824560461756e-20 4.111360231377192e-05 1.9131214832286524e-06 2.1127441449065223e-05 0.0007552789179022918 0.0013197090585802692 0.0009274208452125555 0.0008168805012789311 0.0007999174227173711 1.0867465336435602e-07 8.67820308497369e-07 4.942175881275241e-15
11.032807870363698 6.683373423986535e-09 3.005267671284745e-10 1.2158843500923992e-07 3.378503728112906e-07 4.4669660530615314e-09 5.1551996076881564e-08 2.762472284366488e-20 4.0205857944240024e-05 1.9410360163663044e-06 2.1439271151583648e-05 0.0007552899692524064 0.001319714582575718 0.0009274888934657985 0.0008185997765435932 0.000799918315447834 1.1649294213349442e-07 9.230743557687381e-07 4.778362197353884e-15
11.053163604441858 6.281616739259389e-09 2.7578764755670504e-10 1.1742216768312536e-07 3.278269359469369e-07 4.381362343715947e-09 5.0433969468102415e-08 2.6667105245496544e-20 3.9411283033508115e-05 1.968943230492438e-06 2.1751042336739118e-05 0.0007553000739187103 0.0013197196200895435 0.0009275570615758308 0.0008201797653295046 0.0007999191357675842 1.2444401923897125e-07 9.793237495227641e-07 4.6188508603609665e-15
11.07351933852002 5.926510512035314e-09 2.543087726836233e-10 1.1370634141384806e-07 3.18928925543682e-07 4.307036950338385e-09 4.9453688443975185e-08 2.5819165153946093e-20 3.8719532365449575e-05 1.9968906234254573e-06 2.206319655475459e-05 0.0007553093345077837 0.001319724225870792 0.0009276253020357393 0.0008216339255599774 0.0007999198907895201 1.3250275992157516e-07 1.036428330904203e-06 4.463568674652554e-15
11.093875072598182 5.61201637800698e-09 2.356009136102746e-10 1.1039335628146845e-07 3.110425542963101e-07 4.243030648624119e-09 4.8598965381056435e-08 2.5069937043111266e-20 3.812177473768593e-05 2.0249260821105728e-06 2.2376181223743396e-05 0.0007553178388304695 0.0013197284466867198 0.0009276935480908695 0.0008229738613009916 0.0007999205866477202 1.4064361390739558e-07 1.0942432254959416e-06 4.312441564016519e-15
11.114230806676344 5.333048670655625e-09 2.192601239994343e-10 1.0744256351963554e-07 3.040707029983278e-07 4.188523715046623e-09 4.785936396832304e-08 2.4410010254597552e-20 3.7610459732478974e-05 2.0530977782035785e-06 2.2690449012862154e-05 0.000755325662359729 0.0013197323226682909 0.0009277617173389445 0.0008242096090554475 0.0007999212286494758 1.4884079574334876e-07 1.152619988314289e-06 4.165394891897986e-15
11.134586540754507 5.085304854182372e-09 2.049512255243023e-10 1.0481911914029849e-07 2.979302016922842e-07 4.142814856338818e-09 4.7225932006158155e-08 2.3831291458411537e-20 3.7179123731136615e-05 2.0814540381403456e-06 2.3006456897406322e-05 0.0007553328702348543 0.0013197358884033464 0.0009278297149698246 0.0008253498758078377 0.0007999218214015194 1.5706848290531947e-07 1.2114078310218862e-06 4.022353731107846e-15
11.154942274832669 4.8651294242160035e-09 1.9239479474232562e-10 1.0249304800485223e-07 2.9254960456529e-07 4.105303641921251e-09 4.669097904000723e-08 2.3326807151361812e-20 3.682222825940767e-05 2.110043192526067e-06 2.3324664936519917e-05 0.0007553395189027564 0.0013197391738288022 0.0009278974367112579 0.000826402237424301 0.0007999223689150918 1.6530101847845836e-07 1.2704549093277649e-06 3.88324308898549e-15
11.175298008910831 4.6694040847940985e-09 1.813568496604539e-10 1.0043847627451965e-07 2.8786736103431114e-07 4.075475817905486e-09 4.624789078558445e-08 2.2890539028248755e-20 3.6535024910859605e-05 2.1389134097631087e-06 2.3645534825232232e-05 0.0007553456574681436 0.0013197422049622714 0.0009279647715283923 0.0008273733045145131 0.0007999228746936695 1.7351311524340388e-07 1.3296096486589126e-06 3.747988093873875e-15
11.19565374298899 4.4954586568314734e-09 1.716406298425248e-10 9.863299899185892e-08 2.8383030557720755e-07 4.052890989296868e-09 4.589097373057054e-08 2.2517286331140957e-20 3.631344210100805e-05 2.1681125187707495e-06 2.396952827235338e-05 0.0007553513288094666 0.0013197450045049236 0.0009280316041104209 0.0008282688615866067 0.0007999233418064782 1.816800580938812e-07 1.3887220865083153e-06 3.616514148363304e-15
11.216009477067152 4.34099842438881e-09 1.6308000920597326e-10 9.705715647382986e-08 2.80392404766777e-07 4.037172248456543e-09 4.56153244963481e-08 2.2202550348132975e-20 3.6153989754479795e-05 2.1976878254786417e-06 2.4297105254648758e-05 0.0007553565705057558 0.0013197475923407023 0.0009280978171667545 0.000829093984262859 0.000799923772950344 1.8977790185111552e-07 1.4476452104304113e-06 3.488747054230459e-15
11.236365211145314 4.204044578431007e-09 1.555341891365659e-10 9.569399863114752e-08 2.7751371250372967e-07 4.0279974039788965e-09 4.5416719534365686e-08 2.1942437114613323e-20 3.605367873321401e-05 2.227685927527205e-06 2.4628722195847713e-05 0.0007553614156102359 0.0013197499859517838 0.0009281632935469066 0.0008298531384482842 0.0007999241705019583 1.9778366172204062e-07 1.5062362714896838e-06 3.364613113433237e-15
11.256720945223476 4.0828851469113695e-09 1.4888340097244263e-10 9.452872059087797e-08 2.751594943232132e-07 4.025091526780505e-09 4.529152154341062e-08 2.173357509231008e-20 3.600995239382775e-05 2.2581525313009153e-06 2.4964830116528773e-05 0.0007553658932993458 0.0013197522007660858 0.0009282279181923248 0.0008305502646290732 0.0007999245365622513 2.0567549386624395e-07 1.5643580540847415e-06 3.244039208969778e-15
11.277076679301638 3.9760343599659114e-09 1.4302540835309335e-10 9.354835634633212e-08 2.732994894374255e-07 4.028220581417824e-09 4.523659965510489e-08 2.1573045189691168e-20 3.602062813610001e-05 2.2891322750680524e-06 2.5305872797843695e-05 0.0007553700294200813 0.0013197542504494236 0.0009282915799242538 0.000831188849896331 0.0007999248729942519 2.134328637857966e-07 1.6218800844645892e-06 3.126952868897172e-15
11.2974324133798 3.8821988309111945e-09 1.378726465506226e-10 9.274151979212707e-08 2.7190728532581144e-07 4.037185952368469e-09 4.5249260971541054e-08 2.1458320964983888e-20 3.608384719009279e-05 2.3206685616122535e-06 2.5652284998459475e-05 0.0007553738469540683 0.0013197561471524105 0.0009283541730690337 0.0008317719898189305 0.0007999251814555663 2.210367005280718e-07 1.6786797619108843e-06 3.0132823163422972e-15
11.317788147457962 3.8002492684354894e-09 1.333498714695509e-10 9.209818458073143e-08 2.709597845511904e-07 4.051819708932453e-09 4.532719147409261e-08 2.138721724048305e-20 3.619803120269441e-05 2.352803403325929e-06 2.600449076008112e-05 0.0007553773664132172 0.001319757901720214 0.0009284155989207173 0.0008323024419069998 0.0007999254634263933 2.2846953498888652e-07 1.7346433984513643e-06 2.9029565079267343e-15
11.338143881536125 3.729196695979567e-09 1.293922182851742e-10 9.160949588230138e-08 2.704367473436216e-07 4.071980479986532e-09 4.546840467531572e-08 2.1357845671052527e-20 3.636184443886922e-05 2.3855772823003486e-06 2.636290183254178e-05 0.000755380606178977 0.001319759523871715 0.0009284757670403046 0.0008327826720974558 0.0007999257202338405 2.357156209166823e-07 1.7896671550581767e-06 2.795905162667869e-15
11.358499615614285 3.6681723582080546e-09 1.25943590731604e-10 9.126760843727691e-08 2.7032039657154904e-07 4.0975498322690975e-09 4.567119667247038e-08 2.1368576064964122e-20 3.657416061991614e-05 2.41902902749891e-06 2.6727916244789597e-05 0.0007553835827949629 0.0013197610223533805 0.000928534596391014 0.000833214895441031 0.000799925953073161 2.4276103754252824e-07 1.8436578645271904e-06 2.6920587831052445e-15
11.378855349692447 3.616410654815615e-09 1.2295531836374676e-10 9.106554633475411e-08 2.705950741816236e-07 4.128429064186061e-09 4.5934106494589824e-08 2.1418002463056266e-20 3.683403358985945e-05 2.453195710646068e-06 2.709991704325447e-05 0.0007553863112209205 0.0013197624050721626 0.0009285920163096926 0.0008336011119649007 0.0007999261630264276 2.495937730895698e-07 1.8965337335790887e-06 2.591348670130165e-15
11.39921108377061 3.5732345686351503e-09 1.2038503183145025e-10 9.099708078622591e-08 2.7124694016675555e-07 4.164536342123012e-09 4.6255880825778736e-08 2.150491315202307e-20 3.7140671139255024e-05 2.4881125620111524e-06 2.7479271214132152e-05 0.0007553888050545533 0.001319763679210953 0.0009286479673155401 0.0008339431385170927 0.0007999263510790688 2.562037887436327e-07 1.9482249191194817e-06 2.4937069327627347e-15
11.419566817848771 3.5380431556888173e-09 1.181957161644933e-10 9.105662283832698e-08 2.722637067195512e-07 4.205804118585053e-09 4.663544234404629e-08 2.1628263927039888e-20 3.74934114293081e-05 2.5238129068230915e-06 2.7866328801174557e-05 0.0007553910767265613 0.0013197648513294743 0.0009287024017586612 0.000834242637260848 0.0007999265181346192 2.625830629865122e-07 1.9986739759895667e-06 2.399066493919251e-15
11.439922551926934 3.5103007452367412e-09 1.1635490991140776e-10 9.12391285144821e-08 2.736344015265844e-07 4.252176781705462e-09 4.7071861044440945e-08 2.1787154034047862e-20 3.789170155326034e-05 2.560328122684196e-06 2.8261422225714165e-05 0.0007553931376732987 0.0013197659274529763 0.0009287552843124533 0.0008345011413729813 0.0007999266650279764 2.6872561645260473e-07 2.0478361758814044e-06 2.3073610930401523e-15
11.460278286005096 3.4895275625685297e-09 1.1483402418838937e-10 9.154001432358674e-08 2.7534915522936365e-07 4.303608494320028e-09 4.7564328024411384e-08 2.1980804318345015e-20 3.8335077851567876e-05 2.59768761960031e-06 2.8664865810453892e-05 0.000755394998490667 0.0013197669131506866 0.0009288065923152965 0.0008347200784041566 0.0007999267925374048 2.746275164354968e-07 2.0956796996054035e-06 2.2185252863008386e-15
11.480634020083258 3.4752915391141732e-09 1.136077606269967e-10 9.195508142939277e-08 2.773990089226392e-07 4.36006118756975e-09 4.811213129448459e-08 2.2208537185110507e-20 3.8823147653629806e-05 2.6359188878958136e-06 2.9076955461462133e-05 0.0007553966690722498 0.0013197678136056183 0.0009288563159812657 0.0008349007916890719 0.000799926901395486 2.8028682523855915e-07 2.142185729582777e-06 2.1324944450019904e-15
11.500989754161417 3.46720089399524e-09 1.1265360409705403e-10 9.248044102829441e-08 2.797757200632449e-07 4.421502403944632e-09 4.8714630127277736e-08 2.2469756787385495e-20 3.935556934505306e-05 2.6750488538562756e-06 2.9497965272550664e-05 0.0007553981587451471 0.0013197686336816005 0.0009289044599289356 0.0008350445629589611 0.0007999269923003932 2.857025015039052e-07 2.1873501577422486e-06 2.04920475262738e-15
11.521345488239579 3.4656973703412958e-09 1.1197723483610062e-10 9.313393173597877e-08 2.825035491884587e-07 4.487884596809591e-09 4.936521745042333e-08 2.2761169718733293e-20 3.993186319386874e-05 2.7151412592252095e-06 2.992790400198426e-05 0.0007553994570132929 0.0013197693618675957 0.0009289511425525505 0.0008351528075368865 0.0007999270682497138 2.90844499008407e-07 2.2313123719139793e-06 1.9685932000352437e-15
11.54170122231774 3.474815971728814e-09 1.117004193102199e-10 9.403061978251568e-08 2.857523096592009e-07 4.559081818082036e-09 5.00299763807024e-08 2.3066977766126058e-20 4.0550840862028054e-05 2.7564005025259506e-06 3.0365718473780797e-05 0.000755400465379125 0.0013197699139532357 0.0009289969175534343 0.0008352276560972193 0.0007999271427468133 2.9557115690306503e-07 2.2747741810425232e-06 1.8905975199213202e-15
11.562056956395903 3.4890154133627316e-09 1.1163679032646937e-10 9.502734710054048e-08 2.893070878734023e-07 4.635179690143289e-09 5.0747154712741644e-08 2.3404532900162828e-20 4.121323472041696e-05 2.7986364795309614e-06 3.081309069831143e-05 0.0007554013203346337 0.0013197704008810632 0.0009290412248672707 0.0008352692458199032 0.0007999272011828776 3.000590441527162e-07 2.316978102445593e-06 1.8151559419138196e-15
11.582412690474065 3.5080415500401202e-09 1.1177251552459902e-10 9.612156921262061e-08 2.931621093597514e-07 4.7161542150956824e-09 5.1516077298335126e-08 2.377332614716147e-20 4.1918784499097825e-05 2.8418598270040233e-06 3.127024729006807e-05 0.0007554020293144849 0.0013197708262341142 0.000929084107048706 0.000835278751529356 0.0007999272442473437 3.043219296312191e-07 2.357955744741751e-06 1.7422078080296836e-15
11.602768424552227 3.5316512581178483e-09 1.1209470667837668e-10 9.731072611989396e-08 2.973114814383541e-07 4.801977403161849e-09 5.233603162193077e-08 2.417284835062656e-20 4.266719250347203e-05 2.886086658312099e-06 3.173737912035525e-05 0.0007554025997589312 0.0013197711935650825 0.0009291256272133571 0.0008352573827367506 0.0007999272726399222 3.0836946169913147e-07 2.397760443689052e-06 1.6716932562381041e-15
11.62312415863039 3.559610288237605e-09 1.1259125043644919e-10 9.859223791652697e-08 3.0174918606140065e-07 4.892617445099318e-09 5.3206269200848614e-08 2.46025836194961e-20 4.3458127211265674e-05 2.931331883595318e-06 3.221466079649407e-05 0.0007554030391207737 0.0013197715064018408 0.0009291658599090759 0.0008352063800724819 0.0007999272870701409 3.1221258688678915e-07 2.4364566020058223e-06 1.6035532108491952e-15
11.643479892708552 3.591690109482955e-09 1.1325062018470654e-10 9.996346690964385e-08 3.064689699824766e-07 4.98803728534327e-09 5.4125989128794395e-08 2.5061995900956664e-20 4.429121049409426e-05 2.9776090842855403e-06 3.270225173544991e-05 0.0007554033549340182 0.0013197717682778489 0.000929204890493965 0.0008351270281740347 0.0007999272882637928 3.158636357479345e-07 2.4741189789495017e-06 1.5377293776156205e-15
11.663835626786712 3.627665020931084e-09 1.140617074402078e-10 1.0142168175545093e-07 3.114642395931678e-07 5.088193233851148e-09 5.5094322278396834e-08 2.555051608529597e-20 4.5166005172053745e-05 3.024930619273244e-06 3.320029705981644e-05 0.0007554035548780502 0.001319771982760251 0.0009292428145508013 0.000835020667931722 0.0007999272769689758 3.193362201287383e-07 2.5108320736660334e-06 1.4741642391646493e-15
11.684191360864874 3.667309514450317e-09 1.1501367082263625e-10 1.0296402366982848e-07 3.167279606919946e-07 5.193033623937365e-09 5.611031623735196e-08 2.6067529668182866e-20 4.608200300094576e-05 3.073307741145232e-06 3.370892852397329e-05 0.0007554036468372302 0.0013197721534756572 0.0009292797372766775 0.0008348887079976433 0.0007999272539616956 3.2264512230360883e-07 2.5466894904477165e-06 1.4128010508085976e-15
11.704547094943036 3.71039587542685e-09 1.1609580106275468e-10 1.0458747471867299e-07 3.222525632761927e-07 5.3024975202131135e-09 5.717292101560235e-08 2.6612364997457542e-20 4.7038613128295394e-05 3.1227507128365114e-06 3.422826545087706e-05 0.0007554036389559182 0.0013197722841336462 0.0009293157728606421 0.0008347326355276551 0.0007999272200510257 3.258061838355792e-07 2.5817932964478566e-06 1.3535838367806227e-15
11.724902829021199 3.756692014404811e-09 1.1729740097209958e-10 1.0628882826122737e-07 3.280298516449733e-07 5.416513483132384e-09 5.828097558813702e-08 2.718428215362857e-20 4.803515107552152e-05 3.173268922404102e-06 3.475841565816153e-05 0.0007554035396888028 0.0013197723785479665 0.0009293510438610873 0.0008345540261047106 0.0007999271760838013 3.2883619599851594e-07 2.616253383188709e-06 1.296457386931055e-15
11.74525856309936 3.805959527589742e-09 1.1860767967691064e-10 1.080646616680986e-07 3.3405092024514103e-07 5.534998398237831e-09 5.943319535589697e-08 2.7782462530006856e-20 4.9070828317879947e-05 3.2248709939792327e-06 3.529947635326893e-05 0.0007554033578463328 0.0013197724406553801 0.0009293856805937702 0.0008343545527780593 0.0007999271229488221 3.3175279329544304e-07 2.6501868424950573e-06 1.2413672539114769e-15
11.765614297177523 3.857951988232252e-09 1.2001566073134597e-10 1.0991131147510131e-07 3.4030607580799496e-07 5.657856379468442e-09 6.06281606211113e-08 2.840599919192529e-20 5.0144742545109235e-05 3.2775648930853854e-06 3.5851534978611405e-05 0.0007554031026349728 0.0013197724745320568 0.0009294198205404408 0.0008341359941423466 0.0007999270615805305 3.345743514841661e-07 2.6837173666763977e-06 1.1882597508676245e-15
11.785970031255685 3.912413474125126e-09 1.2151010397599463e-10 1.1182485116479395e-07 3.4678476642066903e-07 5.784977756833338e-09 6.186430618323057e-08 2.905388810467158e-20 5.12558686940646e-05 3.331358024649315e-06 3.6414669989197816e-05 0.0007554027836919534 0.0013197724844074082 0.0009294536077870882 0.0008339002413735795 0.0007999269929621297 3.373198913934557e-07 2.7169746819028934e-06 1.1370819496573048e-15
11.806325765333844 3.96907733881625e-09 1.2307944120028088e-10 1.1380107178909225e-07 3.5347551824366984e-07 5.916238159341152e-09 6.313991216716949e-08 2.972502032635418e-20 5.240305084975902e-05 3.386257322183409e-06 3.698895154669733e-05 0.000755402411114154 0.0013197724746752371 0.0009294871924998272 0.0008336493041354149 0.0007999269181281057 3.400089896776427e-07 2.7500940228029435e-06 1.087781679605338e-15
11.826681499412006 4.02766523566751e-09 1.2471172580380928e-10 1.1583546565824091e-07 3.6036588062772185e-07 6.051497704272945e-09 6.445309619658962e-08 3.0418175264696645e-20 5.358499511288967e-05 3.442269326775716e-06 3.757444211549326e-05 0.0007554019954807328 0.0013197724499020673 0.0009295207304454658 0.0008333853152695 0.000799926838166117 3.4266169751817594e-07 2.7832156553800967e-06 1.040307526803696e-15
11.847037233490168 4.087886404569996e-09 1.2639459673321815e-10 1.1792321332329642e-07 3.6744238039541697e-07 6.1906003036794456e-09 6.580180702128538e-08 3.113201509553499e-20 5.4800263529945794e-05 3.4994002546842186e-06 3.817119694785926e-05 0.0007554015478691298 0.0013197724148325232 0.0009295543825628334 0.0008331105341877226 0.0007999267542182167 3.452984681406486e-07 2.8164844544269645e-06 9.946088339611446e-16
11.86739296756833 4.149437230968404e-09 1.2811525699914215e-10 1.200591740709571e-07 3.74690486035713e-07 6.333373098357216e-09 6.718381969933162e-08 3.186508043551563e-20 5.6047269176255904e-05 3.55765605248992e-06 3.877926444691884e-05 0.0007554010798640791 0.0013197723743916426 0.0009295883145900466 0.0008328273488922667 0.0007999266674813787 3.4794009387826337e-07 2.8500495407252605e-06 9.506357008025892e-16
11.887748701646492 4.212001085866031e-09 1.2986046705403055e-10 1.2223788013101114e-07 3.820945825114672e-07 6.4796260285142e-09 6.859673242159926e-08 3.261578735217996e-20 5.732427247287244e-05 3.617042438915126e-06 3.9398686397488724e-05 0.0007554006035593174 0.001319772333684015 0.0009296226967520453 0.0008325382765611944 0.0007999265792073045 3.506076533803691e-07 2.8840639824814222e-06 9.083389850137828e-16
11.908104435724654 4.27524845370992e-09 1.316165532380515e-10 1.2445353476818716e-07 3.8963795730233236e-07 6.629151548888366e-09 7.00379650487853e-08 3.338242578144203e-20 5.862937880513335e-05 3.677564932554973e-06 4.002949805621871e-05 0.0007554001315517257 0.0013197722979896738 0.0009296577035119842 0.0008322459626526728 0.0007999264907014935 3.533224694401854e-07 2.9186845646727013e-06 8.676703037219862e-16
